Biofilm;Replicate;SS_mgL;%MP;Size_um;Lower cutoff;Upper cutoff;Midpoint;dn/dlogDP;Count;%sample;%area;%mass;ppm
1;1;1000;80;13;13;14;13.5;73.56107788;2.36754;0.00954654;0.0579859;0.101621;0.0354054
1;1;1000;80;14;14;15;14.5;39.50743166;1.18377;0.00477327;0.033625;0.0683429;0.023811
1;1;1000;80;15;15;16;15.5;126.7025231;3.55131;0.0143198;0.1158;0.270189;0.0941353
1;1;1000;80;16;16;17;16.5;22.48039719;0.591885;0.00238663;0.0219592;0.058295;0.0203103
1;1;1000;80;17;17;18;17.5;23.84365636;0.591885;0.00238663;0.0247898;0.0742928;0.025884
1;1;1000;80;18;18;19;18.5;25.20687296;0.591885;0.00238663;0.0277921;0.0933772;0.0325332
1;1;1000;80;9999;19;100;59.5;14.77151222;10.6539;0.0429594;0;0;0
1;2;1000;80;3;3;4;3.5;575.0586403;71.8471;0.614078;0.297065;0.0413792;0.00304714
1;2;1000;80;4;4;5;4.5;202.1947928;19.5947;0.167476;0.144031;0.0356669;0.00262649
1;2;1000;80;5;5;6;5.5;86.07505363;6.81553;0.0582524;0.0782779;0.0302878;0.00223038
1;2;1000;80;6;6;7;6.5;55.14454122;3.69175;0.0315534;0.0610568;0.0340193;0.00250516
1;2;1000;80;7;7;8;7.5;24.48443403;1.4199;0.0121359;0.0319635;0.0242403;0.00178505
1;2;1000;80;8;8;9;8.5;49.96488692;2.55583;0.0218447;0.0751468;0.0744353;0.00548138
1;2;1000;80;9;9;10;9.5;12.41241583;0.567961;0.00485437;0.021135;0.0264958;0.00195113
1;2;1000;80;10;10;11;10.5;27.4425299;1.13592;0.00970874;0.0521853;0.0807675;0.00594768
1;2;1000;80;11;11;12;11.5;15.02997168;0.567961;0.00485437;0.0315721;0.0591258;0.004354
1;2;1000;80;12;12;13;12.5;40.84620159;1.4199;0.0121359;0.0939335;0.209349;0.0154164
1;2;1000;80;13;13;14;13.5;0;0;0;0;0;0
1;2;1000;80;14;14;15;14.5;9.477651868;0.283981;0.00242718;0.0255708;0.0775691;0.00571215
1;2;1000;80;15;15;16;15.5;30.39531918;0.851942;0.00728155;0.0880626;0.306664;0.0225826
1;2;1000;80;16;16;17;16.5;0;0;0;0;0;0
1;2;1000;80;17;17;18;17.5;0;0;0;0;0;0
1;2;1000;80;18;18;19;18.5;0;0;0;0;0;0
1;2;1000;80;9999;19;100;59.5;8.662185362;6.24757;0.0533981;0;0;0
1;3;1000;80;3;3;4;3.5;993.286817;124.1;0.747592;0.433627;0.0731379;0.00526328
1;3;1000;80;4;4;5;4.5;240.93176;23.3487;0.140655;0.145039;0.0434899;0.0031297
1;3;1000;80;5;5;6;5.5;56.55177486;4.47784;0.026975;0.0434621;0.0203626;0.00146537
1;3;1000;80;6;6;7;6.5;42.99847709;2.87861;0.017341;0.0402335;0.027144;0.00195338
1;3;1000;80;7;7;8;7.5;22.06133897;1.27938;0.00770713;0.0243388;0.02235;0.00160839
1;3;1000;80;8;8;9;8.5;56.27503517;2.87861;0.017341;0.0715261;0.0857883;0.00617365
1;3;1000;80;9;9;10;9.5;27.96001232;1.27938;0.00770713;0.0402335;0.0610739;0.00439511
1;3;1000;80;10;10;11;10.5;30.90835966;1.27938;0.00770713;0.0496709;0.0930863;0.00669884
1;3;1000;80;11;11;12;11.5;25.39228744;0.959538;0.00578035;0.0450764;0.102216;0.00735582
1;3;1000;80;12;12;13;12.5;9.200995982;0.319846;0.00192678;0.0178815;0.0482559;0.00347268
1;3;1000;80;13;13;14;13.5;0;0;0;0;0;0
1;3;1000;80;14;14;15;14.5;21.34923843;0.639692;0.00385356;0.0486775;0.1788;0.0128671
1;3;1000;80;15;15;16;15.5;0;0;0;0;0;0
1;3;1000;80;16;16;17;16.5;0;0;0;0;0;0
1;3;1000;80;17;17;18;17.5;0;0;0;0;0;0
1;3;1000;80;18;18;19;18.5;13.62142559;0.319846;0.00192678;0.0402335;0.244296;0.0175804
1;3;1000;80;9999;19;100;59.5;3.104237335;2.23892;0.0134875;0;0;0
